Time(ms),TPS,AFR
1003462,1004,964
1003512,1004,964
1003563,1004,964
1003613,1004,964
1003663,1004,964
1003713,1004,964
1003763,1004,964
1003813,1004,964
1003863,1004,964
1003913,1004,964
1003963,1004,964
1004013,1004,964
1004063,1004,964
1004113,1004,964
1004163,1004,964
1004213,1004,964
1004263,1004,964
1004313,1004,964
1004363,1004,964
1004413,1004,964
1004463,1004,964
1004513,1004,964
1004563,1004,964
1004613,1004,964
1004663,1004,964
1004713,1004,964
1004763,1004,964
1004813,1004,964
1004863,1004,964
1004913,1004,964
1004963,1004,964
1005014,1004,964
1005064,1004,964
1005114,1004,964
1005164,1004,964
1005214,1004,964
1005264,1004,964
1005314,1004,964
1005364,1004,964
1005414,1004,964
1005464,1004,964
1005514,1004,964
1005564,1004,964
1005614,1004,964
1005664,1004,964
1005714,1004,964
1005764,1004,964
1005814,1004,964
1005864,1004,964
1005914,1004,964
1005964,1004,964
1006014,1004,964
1006064,1004,964
1006114,1004,964
1006164,1004,964
1006214,1004,964
1006264,1004,964
1006314,1004,964
1006364,1004,964
1006414,1004,964
1006464,1004,964
1006514,1004,963
1006564,1004,963
1006614,1004,964
1006664,1004,964
1006714,1004,963
1006764,1004,963
1006814,1004,963
1006864,1004,963
1006914,1004,963
1006964,1004,963
1007014,1004,963
1007064,1004,963
1007114,1004,963
1007164,1004,963
1007214,1004,964
1007264,1004,964
1007314,1004,964
1007364,1004,964
1007414,1004,964
1007464,1004,964
1007514,1004,964
1007564,1004,964
1007614,1004,964
1007664,1004,964
1007714,1004,964
1007764,1004,964
1007814,1004,964
1007864,1004,964
1007915,1004,963
1007965,1004,964
1008015,1004,964
1008065,1004,964
1008115,1004,963
1008165,1004,963
1008215,1004,963
1008265,1004,963
1008315,1004,963
1008365,1004,963
1008415,1004,963
1008465,1004,963
1008515,1004,963
1008565,1004,963
1008615,1004,963
1008665,1004,963
1008715,1004,963
1008765,1004,963
1008815,1004,963
1008865,1004,963
1008915,1004,963
1008965,1004,963
1009015,1004,963
1009065,1004,963
1009115,1004,963
1009165,1004,963
1009215,1004,963
1009265,1004,963
1009315,1004,963
1009366,1004,963
1009416,1004,963
1009466,1004,963
1009516,1004,963
1009566,1004,963
1009616,1004,963
1009666,1004,963
1009716,1004,963
1009766,1004,963
1009816,1004,963
1009866,1004,963
1009916,1004,963
1009966,1004,963
1010016,1004,963
1010066,1004,962
1010116,1004,963
1010166,1004,963
1010216,1004,962
1010266,1004,963
1010316,1004,962
1010366,1004,962
1010416,1004,962
1010466,1004,963
1010516,1004,962
1010566,1004,962
1010616,1004,962
1010666,1004,962
1010716,1004,962
1010766,1004,962
1010816,1004,962
1010866,1004,962
1010916,1004,962
1010966,1004,962
1011016,1004,962
1011066,1004,962
1011116,1004,962
1011166,1004,962
1011216,1004,962
1011266,1004,962
1011316,1004,962
1011366,1004,962
1011416,1004,962
1011466,1004,962
1011516,1004,962
1011566,1004,962
1011616,1004,962
1011666,1004,962
1011716,1004,962
1011766,1004,962
1011816,1004,962
1011866,1004,962
1011916,1004,962
1011966,1004,962
1012016,1004,962
1012066,1004,962
1012116,1004,962
1012166,1004,962
1012216,1004,962
1012267,1004,962
1012317,1004,962
1012367,1004,962
1012417,1004,962
1012467,1004,962
1012517,1004,962
1012567,1004,962
1012617,1004,962
1012667,1004,962
1012717,1004,962
1012767,1004,962
1012817,1004,962
1012867,1004,962
1012917,1004,961
1012967,1004,961
1013017,1004,961
1013067,1004,961
1013117,1004,961
1013167,1004,961
1013217,1004,961
1013267,1004,961
1013317,1004,961
1013367,1004,961
1013417,1004,961
1013467,1004,961
1013517,1004,961
1013567,1004,961
1013617,1004,961
1013667,1004,961
1013718,1004,961
1013768,1004,961
1013818,1004,961
1013868,1004,961
1013918,1004,961
1013968,1004,961
1014018,1004,961
1014068,1004,961
1014118,1004,961
1014168,1004,961
1014218,1004,961
1014268,1004,961
1014318,1004,961
1014368,1004,960
1014418,1004,961
1014468,1004,960
1014518,1004,960
1014568,1004,960
1014618,1004,960
1014668,1004,960
1014718,1004,960
1014768,1004,960
1014818,1004,960
1014868,1004,960
1014918,1004,960
1014968,1004,960
1015018,1004,960
1015068,1004,960
1015118,1004,960
1015168,1004,960
1015218,1004,960
1015268,1004,960
1015318,1004,959
1015368,1004,959
1015418,1004,959
1015468,1004,959
1015518,1004,958
1015568,1004,958
1015618,1004,947
1015668,1005,905
1015718,1005,905
1015768,1005,903
1015818,1005,904
1015868,1005,903
1015918,1005,903
1015968,1005,904
1016018,1005,906
1016068,1005,905
1016118,1005,907
1016168,1005,906
1016218,1005,905
1016268,1005,908
1016318,1005,907
1016368,1005,906
1016418,1005,907
1016468,1005,906
1016518,1005,908
1016568,1005,905
1016619,1005,904
1016669,1005,905
1016719,1005,904
1016769,1005,906
1016819,1005,905
1016869,1005,905
1016919,1005,903
1016969,1005,903
1017019,1005,905
1017069,1005,902
1017119,1005,902
1017169,1005,903
1017219,1005,902
1017269,1005,909
1017319,1005,905
1017369,1005,915
1017419,1005,916
1017469,1004,916
1017519,1005,915
1017569,1005,914
1017619,1005,912
1017669,1005,902
1017719,1005,907
1017769,1005,910
1017819,1005,911
1017869,1005,909
1017919,1005,910
1017969,1005,910
1018019,1005,910
1018070,1005,909
1018120,1005,911
1018170,1005,912
1018220,1005,911
1018270,1005,910
1018320,1005,916
1018370,1005,915
1018420,1005,913
1018470,1005,913
1018520,1005,912
1018570,1005,913
1018620,1005,912
1018670,1005,914
1018720,1005,913
1018770,1005,912
1018820,1005,913
1018870,1005,914
1018920,1005,914
1018970,1005,914
1019020,1005,914
1019070,1004,940
1019120,1004,934
1019170,1004,929
1019220,1005,928
1019270,1004,927
1019320,1004,926
1019370,1005,926
1019420,1004,926
1019470,1004,924
1019520,1005,924
1019570,1005,924
1019620,1004,924
1019670,1005,924
1019720,1004,923
1019770,1005,922
1019820,1004,924
1019870,1005,923
1019920,1004,923
1019970,1004,923
1020020,1004,924
1020070,1004,926
1020120,1005,925
1020170,1005,924
1020220,1004,926
1020270,1004,925
1020320,1004,926
1020370,1004,926
1020420,1004,926
1020470,1004,925
1020520,1004,926
1020570,1005,925
1020620,1004,926
1020670,1004,927
1020720,1004,926
1020770,1004,927
1020820,1004,926
1020870,1004,927
1020920,1004,927
1020971,1004,927
1021021,1005,927
1021071,1004,927
1021121,1004,927
1021171,1004,927
1021221,1005,929
1021271,1004,928
1021321,1004,928
1021371,1005,928
1021421,1005,929
1021471,1004,930
1021521,1004,930
1021571,1004,930
1021621,1004,930
1021671,1004,931
1021721,1004,931
1021771,1004,931
1021821,1005,932
1021871,1004,932
1021921,1005,932
1021971,1004,932
1022021,1005,933
1022071,1004,933
1022121,1004,934
1022171,1004,935
1022221,1004,936
1022271,1004,935
1022321,1004,935
1022371,1004,935
1022422,1004,936
1022472,1004,936
1022522,1004,937
1022572,1004,937
1022622,1004,936
1022672,1004,936
1022722,1004,936
1022772,1004,936
1022822,1004,936
1022872,1004,937
1022922,1005,936
1022972,1004,936
1023022,1005,937
1023072,1005,936
1023122,1005,936
1023172,1004,937
1023222,1005,937
1023272,1004,937
1023322,1004,936
1023372,1004,937
1023422,1004,937
1023472,1004,937
1023522,1005,937
1023572,1005,937
1023622,1004,937
1023672,1004,937
1023722,1004,937
1023772,1004,936
1023822,1004,937
1023872,1004,937
1023922,1004,937
1023972,1005,937
1024022,1004,937
1024072,1004,937
1024122,1004,937
1024172,1004,937
1024222,1004,937
1024272,1004,937
1024322,1004,937
1024372,1004,937
1024422,1004,937
1024472,1004,936
1024522,1004,936
1024572,1005,937
1024622,1004,937
1024672,1004,936
1024771,1004,936
1024821,1004,936
1024871,1004,936
1024921,1004,936
1024971,1004,936
1025021,1004,935
1025071,1004,935
1025121,1004,935
1025171,1004,935
1025221,1004,935
1025271,1004,935
1025321,1004,934
1025371,1005,935
1025421,1004,935
1025471,1004,934
1025521,1004,935
1025571,1004,934
1025622,1004,935
1025672,1005,935
1025722,1005,935
1025772,1004,935
1025822,1005,935
1025872,1004,935
1025922,1004,935
1025972,1004,935
1026022,1004,934
1026072,1004,934
1026122,1004,936
1026172,1005,940
1026222,1005,940
1026272,1004,940
1026322,1004,940
1026372,1004,940
1026422,1004,940
1026472,1004,940
1026522,1004,941
1026572,1004,941
1026622,1004,941
1026672,1004,940
1026722,1004,940
1026772,1004,941
1026822,1004,941
1026872,1004,941
1026922,1004,946
1026972,1004,940
1027022,1004,940
1027072,1004,939
1027122,1004,938
1027172,1005,937
1027222,1004,937
1027272,1004,937
1027322,1004,937
1027372,1004,937
1027422,1004,937
1027472,1004,937
1027522,1004,937
1027572,1004,937
1027622,1004,937
1027672,1004,937
1027722,1004,937
1027772,1004,938
1027822,1004,938
1027872,1004,938
1027922,1004,938
1027972,1004,938
1028022,1004,938
1028072,1004,937
1028122,1004,937
1028172,1004,936
1028222,1004,936
1028272,1004,936
1028322,1004,936
1028372,1004,936
1028422,1004,936
1028472,1004,935
1028523,1004,935
1028573,1004,935
1028623,1004,935
1028673,1004,934
1028723,1004,934
1028773,1004,934
1028823,1004,934
1028873,1004,934
1028923,1005,935
1028973,1004,934
1029023,1004,934
1029073,1004,935
1029123,1005,934
1029173,1004,934
1029223,1004,934
1029273,1004,935
1029323,1004,935
1029373,1004,934
1029423,1004,935
1029473,1004,934
1029523,1004,934
1029573,1004,934
1029623,1005,933
1029673,1004,936
1029723,1004,937
1029773,1004,937
1029823,1004,937
1029873,1004,938
1029923,1004,938
1029974,1004,938
1030024,1004,937
1030074,1004,938
1030124,1004,938
1030174,1004,938
1030224,1004,938
1030274,1004,938
1030324,1004,938
1030374,1005,938
1030424,1004,938
1030474,1004,938
1030524,1004,938
1030574,1004,938
1030624,1004,938
1030674,1004,938
1030724,1004,938
1030774,1004,938
1030824,1004,938
1030874,1004,938
1030924,1004,938
1030974,1004,938
1031024,1004,938
1031074,1004,938
1031124,1004,938
1031174,1004,938
1031224,1004,938
1031274,1004,938
1031324,1004,938
1031374,1004,938
1031424,1004,938
1031474,1004,938
1031524,1004,938
1031574,1004,938
1031624,1004,938
1031674,1004,938
1031724,1004,938
1031774,1004,938
1031824,1004,938
1031874,1004,938
1031924,1004,938
1031974,1004,938
1032024,1004,939
1032074,1004,939
1032124,1004,939
1032174,1004,939
1032224,1004,939
1032274,1004,938
1032324,1004,938
1032374,1004,938
1032424,1004,939
1032474,1004,939
1032524,1004,938
1032574,1004,938
1032624,1004,938
1032674,1004,938
1032724,1004,939
1032774,1004,938
1032824,1004,938
1032875,1004,938
1032925,1004,938
1032975,1004,938
1033025,1004,939
1033075,1004,939
1033125,1004,939
1033175,1004,939
1033225,1004,938
1033275,1004,939
1033325,1004,939
1033375,1005,938
1033425,1004,938
1033475,1004,938
1033525,1004,938
1033575,1004,938
1033625,1004,938
1033675,1004,938
1033725,1004,938
1033775,1004,938
1033825,1004,938
1033875,1004,938
1033925,1004,938
1033975,1004,938
1034025,1004,938
1034075,1004,938
1034125,1004,938
1034175,1005,938
1034225,1004,938
1034275,1004,938
1034326,1004,938
1034376,1005,938
1034426,1004,938
1034476,1004,938
1034526,1004,938
1034576,1004,938
1034626,1004,938
1034676,1004,938
1034726,1005,939
1034776,1004,938
1034826,1004,938
1034876,1004,938
1034926,1004,938
1034976,1004,939
1035026,1004,939
1035076,1004,938
1035126,1004,939
1035176,1004,939
1035226,1004,939
1035276,1004,939
1035326,1005,938
1035376,1004,938
1035426,1004,939
1035476,1004,939
1035526,1004,939
1035576,1004,939
1035626,1004,939
1035676,1004,938
1035726,1005,939
1035776,1004,939
1035826,1004,939
1035876,1004,939
1035926,1004,939
1035976,1004,939
1036026,1004,939
1036076,1004,939
1036126,1004,938
1036176,1004,938
1036226,1004,939
1036276,1004,939
1036326,1004,939
1036376,1004,938
1036426,1004,938
1036476,1004,938
1036526,1004,939
1036576,1004,939
1036626,1005,939
1036676,1004,939
1036726,1004,939
1036776,1004,939
1036826,1004,939
1036876,1004,939
1036926,1004,939
1036976,1004,939
1037026,1004,939
1037076,1004,938
1037126,1004,939
1037176,1004,938
1037227,1004,938
1037277,1004,939
1037327,1004,939
1037377,1004,939
1037427,1004,939
1037477,1004,939
1037527,1004,939
1037577,1004,939
1037627,1004,939
1037677,1004,939
1037727,1004,939
1037777,1004,939
1037827,1004,939
1037877,1004,939
1037927,1004,939
1037977,1004,939
1038027,1004,939
1038077,1004,939
1038127,1004,939
1038177,1004,939
1038227,1004,938
1038277,1004,939
1038327,1004,939
1038377,1004,939
1038427,1004,939
1038477,1004,939
1038527,1004,939
1038577,1004,939
1038627,1004,939
1038678,1004,939
1038728,1004,939
1038778,1004,939
1038828,1004,939
1038878,1004,939
1038928,1004,939
1038978,1004,939
1039028,1004,939
1039078,1004,939
1039128,1004,938
1039178,1004,939
1039228,1004,939
1039278,1004,939
1039328,1004,939
1039378,1004,939
1039428,1004,939
1039478,1004,939
1039528,1004,939
1039578,1004,939
1039628,1004,939
1039678,1004,939
1039728,1004,939
1039778,1004,939
1039828,1005,939
1039878,1004,939
1039928,1004,939
1039978,1004,939
1040028,1004,939
1040078,1004,939
1040128,1004,939
1040178,1004,939
1040228,1004,939
1040278,1004,939
1040328,1004,939
1040378,1004,939
1040428,1004,939
1040478,1004,939
1040528,1004,939
1040578,1004,939
1040628,1004,939
1040678,1004,939
1040728,1004,939
1040778,1004,939
1040828,1004,939
1040878,1004,939
1040928,1004,939
1040978,1004,939
1041028,1004,939
1041078,1004,939
1041128,1004,939
1041178,1004,939
1041228,1004,939
1041278,1004,939
1041328,1004,939
1041378,1004,939
1041428,1004,939
1041478,1004,938
1041528,1004,938
1041579,1004,939
1041629,1004,938
1041679,1004,938
1041729,1004,939
1041779,1004,938
1041829,1004,938
1041879,1004,938
1041929,1004,938
1041979,1004,938
1042029,1004,938
1042079,1004,938
1042129,1004,938
1042179,1004,938
1042229,1004,937
1042279,1004,938
1042329,1004,938
1042379,1004,938
1042429,1004,938
1042479,1004,937
1042529,1004,938
1042579,1004,938
1042629,1004,937
1042679,1004,937
1042729,1004,937
1042779,1004,937
1042829,1004,937
1042879,1004,937
1042929,1004,937
1042979,1004,937
1043030,1004,937
1043080,1004,937
1043130,1004,937
1043180,1005,937
1043230,1004,937
1043280,1004,937
1043330,1004,937
1043380,1004,937
1043430,1004,937
1043480,1004,937
1043530,1004,937
1043580,1004,937
1043630,1004,936
1043680,1004,936
1043730,1004,937
1043780,1004,936
1043830,1004,937
1043880,1004,936
1043930,1004,936
1043980,1004,936
1044030,1005,936
1044080,1004,936
1044130,1004,935
1044180,1004,935
1044230,1004,936
1044280,1004,935
1044330,1004,935
1044380,1004,935
1044430,1004,935
1044480,1004,935
1044530,1004,935
1044580,1005,935
1044630,1004,935
1044680,1004,934
1044730,1004,935
1044780,1005,934
1044830,1004,934
1044880,1004,934
1044930,1004,933
1044980,1004,934
1045030,1005,933
1045080,1004,933
1045130,1005,933
1045180,1004,933
1045230,1004,933
1045280,1004,933
1045330,1004,933
1045380,1004,933
1045430,1004,933
1045480,1004,932
1045530,1004,932
1045580,1004,933
1045630,1004,933
1045680,1004,933
1045730,1005,932
1045780,1004,932
1045830,1004,933
1045880,1004,932
1045931,1005,932
1045981,1004,932
1046031,1004,932
1046081,1004,932
1046131,1004,924
1046181,1004,923
